"id","vernacularName","language","locality"
"24698","pitombarana","PORTUGUES","Acre"
"17431","cumixá-branco","PORTUGUES","Rio Grande do Norte"
"24712","guaraná","PORTUGUES","Acre"
"24714","guaraná","PORTUGUES","Norte"
"24731","guaraná bravo","PORTUGUES","Acre"
"24757","pitombarana","PORTUGUES","Acre"
"24768","maraximbé","PORTUGUES","Acre"
"24770","abiu-da-mata","PORTUGUES","Mato Grosso"
"24770","abiurana","PORTUGUES","Amazonas"
"24773","coquirana","PORTUGUES","Brasil"
"24774","abiu","PORTUGUES","Acre"
"24774","abiu-branco","PORTUGUES","Pará"
"24774","cariuba","PORTUGUES","Mato Grosso"
"24774","guajara","PORTUGUES","Pará"
"24777","abiu","PORTUGUES","Amazonas"
"24777","balata-braba","PORTUGUES","Amazonas"
"24777","balata-rana","PORTUGUES","Amazonas"
"24777","balata-ucuquirama","PORTUGUES","Amazonas"
"24777","cajurana","PORTUGUES","Amazonas"
"24777","coquirana-brava, coquirana-braba","PORTUGUES","Amazonas"
"24777","coquirana-verde","PORTUGUES","Amazonas"
"24777","ucuquirana, ucuquirana-brava","PORTUGUES","Amazonas"
"24778","balata-brava","PORTUGUES","Amazonas"
"24778","coquirana-branca","PORTUGUES","Amazonas"
"24778","coquirana-rocha","PORTUGUES","Amazonas"
"24779","abiu-bravo","PORTUGUES","Acre"
"24700","espeturana-liso","PORTUGUES","Norte"
"24701","breu","PORTUGUES","Acre"
"24759","caripé-preto","PORTUGUES","Acre"
"24696","breu-de-tucano","PORTUGUES","Acre"
"24697","canela-de-velho","PORTUGUES","AM"
"24766","breu-pitomba","PORTUGUES","Acre"
"24760","pitomba-brava","PORTUGUES","Norte"
"24761","pitomba","PORTUGUES","Norte"
"24709","guaraná-bravo","PORTUGUES","Acre"
"24713","guaraná-bravo","PORTUGUES","Acre"
"24726","guaraná-bravo","PORTUGUES","Acre"
"24735","guaraná-bravo","PORTUGUES","Acre"
"24695","jitó-branco","PORTUGUES","Acre"
"24780","coquirana","PORTUGUES","Amazonas"
"24780","coquirana-braba","PORTUGUES","Amazonas"
"24780","coquirana-do-igapó","PORTUGUES","Amazonas"
"24782","abiurana","PORTUGUES","Tocantins"
"24782","llombrigueira","PORTUGUES","Amazonas"
"24782","pau-de-rato","PORTUGUES","Amazonas"
"24786","massaranduba","PORTUGUES","Acre"
"24787","maçaranduba","PORTUGUES","Acre"
"24787","maparajuba","PORTUGUES","Acre"
"24787","massaranduba","PORTUGUES","Acre"
"24788","abiu-balatarana","PORTUGUES","Mato Grosso"
"24788","balata-rosada","PORTUGUES","Brasil"
"24788","balata-rosadinha","PORTUGUES","Amazonas"
"24788","caramuri-branco, macaranduba-branca","PORTUGUES","Mato Grosso"
"24788","rosada-brava, rosada-verdadeira","PORTUGUES","Amazonas"
"24788","rosadinha, rosadinha-brava, rosadinha-grande","PORTUGUES","Amazonas"
"24789","abiu-mangabarana","PORTUGUES","Maranhão"
"24789","acá-cipó, bapeba-preta","PORTUGUES","Bahia"
"24789","balata-brava, balata-rosadinha","PORTUGUES","Amazonas"
"24789","mangabarana, maparajuba","PORTUGUES","Pará"
"24789","rosadinha","PORTUGUES","Amazonas"
"24792","mangabarana","PORTUGUES","Pará"
"24793","abiurana","PORTUGUES","Amazonas"
"24795","abiurana","PORTUGUES","Amazonas"
"24797","abiurana-seca","PORTUGUES","Amazonas"
"24797","caramuri-preto","PORTUGUES","Mato Grosso"
"24798","abiorana","PORTUGUES","Acre"
"24798","maparajuba","PORTUGUES","Acre"
"24800","abiurana, abiurana-flor-miuda, abiurana-matamata","PORTUGUES","Amazonas"
"24800","jara","PORTUGUES","Mato Grosso"
"24800","maparajuba-de-mata","PORTUGUES","Amazonas"
"24801","abiurana","PORTUGUES","Amazonas"
"24801","cabeçudo","PORTUGUES","Amazonas"
"24801","maparajuba","PORTUGUES","Acre, Amazonas"
"24806","abiorana-branca","PORTUGUES","Acre"
"24806","abiurana","PORTUGUES","Brasil"
"24807","abiurana","PORTUGUES","AM, RR"
"24807","abiurana-braba","PORTUGUES","Amazonas"
"24807","abiurana-caramuri","PORTUGUES","Pará"
"24809","maparajuba","PORTUGUES","Acre"
"24811","abiurana, abiurana-da-casca-grossa, abiurana-sapota","PORTUGUES","Amazonas"
"24811","caramury, caucho","PORTUGUES","Amazonas"
"24813","cutitiriba-grande","PORTUGUES","Amazonas"
"24814","abiorana","PORTUGUES","Acre"
"24814","abiurana","PORTUGUES","Acre"
"24815","abiu, abiurana","PORTUGUES","Brasil"
"24816","abiurana-vermelha","PORTUGUES","Amazonas"
"24817","abiorana-massa","PORTUGUES","Acre"
"24818","abiurana","PORTUGUES","Amazonas"
"24818","abiurana-seringa","PORTUGUES","Amazonas"
"24818","massaranduba","PORTUGUES","Mato Grosso"
"24821","abiorana-vermelha","PORTUGUES","Acre"
"24822","abiurana","PORTUGUES","Acre"
"24822","abiurana da casca grossa","PORTUGUES","Acre"
"24823","abiu-da-mata","PORTUGUES","Acre"
"24823","massaranduba","PORTUGUES","Acre"
"24824","guajaraí","PORTUGUES","PA"
"24827","cutiara novo","PORTUGUES","Acre"
"24827","tanás bakә","KAXINAWA","Acre"
"24828","capança preta","PORTUGUES","Acre"
"24831","Capitiú","PORTUGUES","Norte"
"24832","amarelinho","PORTUGUES","Acre"
"24832","quariquara branca","PORTUGUES","Região Norte"
"24832","quariquara de igapó","PORTUGUES","Acre"
"24835","capitiu macumbeiro","PORTUGUES","Acre"
"24842","limãozinho","PORTUGUES","Norte"
"105524","carqueja","PORTUGUES",""
"24845","pau tinguí","PORTUGUES","Acre"
"24845","tinguí","PORTUGUES","Acre"
"24846","manacá","PORTUGUES","Acre"
"24846","tinguí","PORTUGUES","Acre"
"24847","manacá","PORTUGUES","Acre"
"24848","pimentinha","PORTUGUES","Acre"
"24858","mane kabia bata","KAXINAWA","Acre"
"24878","ituix","KAXINAWA","Acre"
"24878","melancia-da-praia","PORTUGUES","Acre"
"24878","melancininha","PORTUGUES","Acre"
"24884","jurubeba-roxa","PORTUGUES","Acre"
"24888","pau-mirim","PORTUGUES","Acre"
"24893","jurubeba-copinho-peludo","PORTUGUES","Acre"
"24899","melanciazinha","PORTUGUES","Acre"
"24903","sheki-newe","KAXINAWA","Acre"
"24906","limãozinho","PORTUGUES","Acre"
"24907","pau-mirim","PORTUGUES","Acre"
"24909","velame","PORTUGUES","Acre"
"24911","jurubeba","PORTUGUES","Acre"
"24911","jurubeba-brava","PORTUGUES","Acre"
"24912","batá","KAXINAWA","Acre"
"24921","sabugueiro","PORTUGUES","Acre"
"24921","sabugueiro bravo","PORTUGUES","Acre"
"24931","Grão de galo","PORTUGUES","Roraima"
"24933","maspã","KAXINAWA","Acre"
"24934","maspã","KAXINAWA","Acre"
"24936","envira fita","PORTUGUES","Acre"
"24936","envira inambu","PORTUGUES","Acre"
"24936","envira seda","PORTUGUES","Acre"
"24943","cafezinho","PORTUGUES","Acre"
"24943","envira iodo","PORTUGUES","Acre"
"29781","Sapuvussu","PORTUGUES",""
"24943","pirarara","PORTUGUES","Acre"
"24945","envira iodo","PORTUGUES","Acre"
"24945","mәtә-tchí","KAXINAWA","Acre"
"24945","sardinheira","PORTUGUES","Acre"
"24948","embaúba branca","PORTUGUES","Acre"
"24948","embaúba torém","PORTUGUES","Acre"
"24949","embaúba","PORTUGUES","Acre"
"24949","embaúba branca","PORTUGUES","Acre"
"24950","imbaúba da várzea","PORTUGUES","Amazonas"
"24950","imbaubarana","PORTUGUES","Rondônia"
"24955","imbaúba gigante","PORTUGUES","Acre"
"24962","apuí","PORTUGUES","Acre"
"24962","mata pau","PORTUGUES","Acre"
"24968","embaúba","PORTUGUES","Acre"
"24968","mapatí","PORTUGUES","Acre"
"24972","embaúba","PORTUGUES","Acre"
"24972","embaúba lixa","PORTUGUES","Acre"
"24972","lixa do mato","PORTUGUES","Acre"
"24972","torém folha de lixa","PORTUGUES","Acre"
"24973","caramurí","PORTUGUES","Mato Grosso"
"24973","torém","PORTUGUES","Acre"
"24973","torém abacate","PORTUGUES","Acre"
"24981","cansação","PORTUGUES","Acre"
"24981","cansanção","PORTUGUES","Acre"
"24982","calango cego","PORTUGUES","Acre"
"24987","cipó de fogo roxo","PORTUGUES","Acre"
"24997","coração de negro","PORTUGUES","Acre"
"24997","gogó de guariba","PORTUGUES","Acre"
"24997","trapiá","PORTUGUES","Acre"
"24998","fruto de macaco","PORTUGUES","Acre"
"24998","gogó de guariba","PORTUGUES","Acre"
"25003","canela de garça","PORTUGUES","Amapá"
"25006","canela de velho","PORTUGUES","Acre"
"25008","Branquinha","PORTUGUES","Acre"
"25008","Pau branco","PORTUGUES","Rondônia"
"25009","Canela de velho","PORTUGUES","Acre"
"25012","escaldado","PORTUGUES","Acre"
"25012","estalador","PORTUGUES","Acre"
"25012","estralador","PORTUGUES","Acre"
"25012","pau estalador","PORTUGUES","Acre"
"25021","cipó de aquecer leite","PORTUGUES","Acre"
"25032","catuaba","PORTUGUES","Acre"
"25032","catuaba amarela","PORTUGUES","Acre"
"25032","catuaba branca","PORTUGUES","Acre"
"25032","catuaba fêmea","PORTUGUES","Acre"
"25032","catuaba roxa","PORTUGUES","Acre"
"25032","catuaba vermelha","PORTUGUES","Acre"
"25039","Quaruba","PORTUGUES","Amazonas"
"25040","Marapauba","PORTUGUES","Goiás"
"25040","Pau mulato","PORTUGUES","Goiás"
"25042","Quaruba","PORTUGUES","Pará"
"25046","batata de paca","PORTUGUES","Acre"
"25046","palmeirinha espinhosa","PORTUGUES","Acre"
"25047","catuabão","PORTUGUES","Acre"
"25048","batata de catuaba","PORTUGUES","Acre"
"25048","batata de paca","PORTUGUES","Acre"
"25048","palmeirinha","PORTUGUES","Acre"
"25097","Crista de galo","PORTUGUES","Nordeste"
"25097","Rabo de Gato","PORTUGUES","Nordeste"
"25181","Guembé","ESPANHOL","Argentina"
"25181","Imbe de flor vermelha","PORTUGUES","Brasil (sudeste)"
"25191","Catole","PORTUGUES","BA"
"25192","catole","PORTUGUES","BA"
"25192","palmeira","PORTUGUES","BA"
"25199","jarrinha-de-orelhas","PORTUGUES","Brasil"
"25199","jarrinha-pilosa","PORTUGUES","Brasil"
"25201","angelicó","PORTUGUES","Brasil"
"25201","jarrinha-do-nordeste","PORTUGUES","Brasil"
"25201","jericó","PORTUGUES","Brasil"
"25201","papo-de-peru","PORTUGUES","Brasil"
"25202","jarrinha-da-serra","PORTUGUES","Brasil"
"25202","marrequinha","PORTUGUES","Brasil"
"25270","raiz de cobra","PORTUGUES","sudeste"
"25470","cansanção","PORTUGUES","Nordeste/PE, CE, SE"
"25478","Marmeleiro","PORTUGUES","Nordeste"
"25478","Marmeleiro-da-caatinga","PORTUGUES","Nordeste"
"25486","Velame-de-bode","PORTUGUES","Nordeste"
"25490","Velame","PORTUGUES","Nordeste"
"25739","paineirinha","PORTUGUES","sudeste"
"25985","capim-de-roça","PORTUGUES","AC, CE, PE"
"25985","milhãzinho","PORTUGUES",""
"26002","milho-miúdo","PORTUGUES","Santa Catarina"
"26002","painço","PORTUGUES","Paraíba, Rio Grande do Sul, São Paulo"
"26002","sorgo-para-vassoura","PORTUGUES","São Paulo"
"26050","Carne de vaca","PORTUGUES","sudeste"
"26058","coração-de-negro","PORTUGUES",""
"26058","pessegueiro-bravo","PORTUGUES",""
"26059","amora-rosa","PORTUGUES",""
"26071","Ixora","PORTUGUES","Brasil"
"26102","azulão","PORTUGUES","PI"
"26102","caferana","PORTUGUES","Acre"
"26132","carne d´anta","PORTUGUES","MG"
"26133","imbaúba branca","PORTUGUES","Bahia"
"25471","'penão'","PORTUGUES","Nordeste"
"25533","'erva-de-lagarto'","PORTUGUES","Centro-oeste/MT"
"25124","catingueira","PORTUGUES",""
"25028","Maueira","PORTUGUES",""
"25028","Maueira roxa","PORTUGUES",""
"26309","Golfe","PORTUGUES","Nordeste"
"26353","corango-sempreviva","PORTUGUES","Sul"
"26372","caju-rasteiro","PORTUGUES","Mato Grosso"
"26372","cajuzinho","PORTUGUES","Mato Grosso"
"26373","caju rasteiro","PORTUGUES","centro-oeste, sudeste"
"26373","cajuzinho","PORTUGUES","centro-oeste, sudeste"
"26376","aroeira","PORTUGUES","Distrito Federal"
"26379","aroeira","PORTUGUES","Brasil"
"26379","aroeira-negra","PORTUGUES","Brasil"
"26380","aroeira-do-campo","PORTUGUES","Sudeste"
"26380","aroeira-rasteira","PORTUGUES","Sudeste"
"26447","aracanga, cuririú","PORTUGUES","Mato Grosso"
"101133","Tremoço","PORTUGUES",""
"26447","bico-de-arara","PORTUGUES","Goiás"
"26532","jararaca","PORTUGUES","Goiás"
"26537","Mangará","PORTUGUES","Sudeste do Brasil"
"26537","Mangarito","PORTUGUES","Sudeste do Brasil"
"26563","Licuri-rasteiro-da-mata","PORTUGUES","Centro-oeste"
"26582","coco-de-pedra","PORTUGUES","MG"
"26582","palmeirinha azul","PORTUGUES","MG"
"26586","jarrinha-do-campo","PORTUGUES","Brasil"
"26586","jarrinha-preta","PORTUGUES","Brasil"
"26587","caçaú","PORTUGUES","Brasil"
"26587","cipó-jarrinha","PORTUGUES","Brasil"
"26587","jarrinha-da-beira-do-rio","PORTUGUES","Brasil"
"26588","cachimbo-de-turco","PORTUGUES","Brasil"
"26588","jarrinha-do-cerrado","PORTUGUES","Brasil"
"26588","milhomes","PORTUGUES","Brasil"
"26588","papo-de-perú","PORTUGUES","Brasil"
"26588","patito","ESPANHOL","Argentina"
"26590","batatinha","PORTUGUES","Brasil"
"26590","batuinha","PORTUGUES","Brasil"
"26590","jarrinha","PORTUGUES","Brasil"
"26592","milhome-branco","PORTUGUES","Brasil"
"26592","milhome-miudo","PORTUGUES","Brasil"
"26593","ipemi","ESPANHOL","Paraguai"
"26593","papo-de-peru-do-miudo","PORTUGUES","Brasil"
"26593","patito","ESPANHOL","Argentina"
"26598","jarrinha-de-lábio-escuro","PORTUGUES","Brasil"
"26600","caçaú","PORTUGUES","Brasil"
"26600","capitãozinho","PORTUGUES","Brasil"
"26600","jarrinha","PORTUGUES","Brasil"
"26600","jarrinha-da-beira-da-estrada","PORTUGUES","Brasil"
"26600","jarrinha-das-barrancas","PORTUGUES","Brasil"
"26603","jarrinha-de-arige","PORTUGUES","Brasil"
"26603","jarrinha-pilosa","PORTUGUES","Brasil"
"26605","jarrinha","PORTUGUES","Brasil"
"27096","Margaridinha","PORTUGUES","sudeste"
"27125","Erva-de-mula, erva-de-sapo, anica, arnica, arnicão","PORTUGUES","Sul e Sudeste"
"27125","Yaguaretí-pí","KAXINAWA","Sul"
"27299","Cravo-divino-alado","PORTUGUES","Sul e Sudeste"
"27559","colher de vaqueiro","PORTUGUES","sudeste"
"27575","angeli","PORTUGUES","nordeste"
"27575","caraiba","PORTUGUES","nordeste"
"28113","Guaranazinho","PORTUGUES","CO"
"28149","Braúna-preta","PORTUGUES","Bahia"
"28149","Faveca","PORTUGUES","Bahia"
"28201","manduirana","PORTUGUES","Sul"
"28202","fedegoso","PORTUGUES",""
"28208","pau-cigarra","PORTUGUES","Sul"
"28231","Canafistula","PORTUGUES","Bahia"
"28279","pajura","PORTUGUES","norte"
"28292","gameleira","PORTUGUES","Central do Brasil"
"28350","capitão, mirindiba, capitão-da-mata","PORTUGUES","DF, MG"
"28398","corda-de-viola","PORTUGUES",""
"28398","gramofone","PORTUGUES",""
"28445","batatão","PORTUGUES","Maranhão"
"28449","Tayuyá","ESPANHOL","Argentina"
"28452","Fruta-de-Cutia","PORTUGUES","Mato Grosso"
"17431","oitizinho","PORTUGUES","Nordeste"
"17431","quebra-facão","PORTUGUES","Nordeste"
"28459","Erva-de-rato","PORTUGUES","Distrito Federal"
"28459","Purga-de-carijó","PORTUGUES","Distrito Federal"
"28466","Melancia do campo","PORTUGUES","Goiás"
"28467","Pepino-del-monte","ESPANHOL","Argentina"
"28467","Pepino-de-purga","PORTUGUES","Brasil"
"28595","Cará","PORTUGUES","Brasil"
"28595","Cará-roxa","PORTUGUES","Espirito Santo"
"28631","Maria-Preta","PORTUGUES","Amazonas"
"28632","Piabinha rosea","PORTUGUES","Amazonas"
"28660","Casadinha","PORTUGUES","Serra do Cabral"
"28660","Chuveirinho","PORTUGUES","Serra do Cabral"
"28890","botão branco","PORTUGUES","Diamantina"
"29180","marmeleiro","PORTUGUES","Sudeste"
"29203","Vellame","PORTUGUES","Nordeste"
"29220","Velame","PORTUGUES","Nordeste"
"29231","cambraia","PORTUGUES",""
"29231","sangue-de-drago","PORTUGUES",""
"29398","tesara","ESPANHOL","Bolívia"
"29405","murta","PORTUGUES","sudeste"
"29405","osso-de-burro","PORTUGUES","sudeste"
"29448","amendoim do campo limpo","PORTUGUES","Centro-oeste"
"29456","amendoim do campo baixo","PORTUGUES","Centro-oeste"
"29457","amendoim do campo baixo","PORTUGUES","Centro-oeste"
"110318","Envira","PORTUGUES",""
"26452","Mangaba","PORTUGUES",""
"29465","Amendoim de Aquidauana","PORTUGUES","Centro-oeste"
"29483","manduvirana","PORTUGUES","Sudeste"
"29485","amendoim de porco","PORTUGUES","Nordeste"
"29485","mandubi de porco","PORTUGUES","Nordeste"
"29485","mundubi","PORTUGUES","Nordeste"
"29485","mundubim bravo","PORTUGUES","Nordeste"
"29558","amendoim-bravo","PORTUGUES","sudeste"
"29569","guizo-de-cascavel","PORTUGUES","sudeste"
"29569","xique-xique","PORTUGUES","nordeste"
"29571","chocalho-de-cascavel","PORTUGUES","nordeste"
"29571","gergelim-bravo","PORTUGUES","nordeste"
"29609","Timborana","PORTUGUES","Norte"
"29609","Timbó-venenoso","PORTUGUES","Norte"
"101135","Tremoço","PORTUGUES",""
"29620","Mucunã","PORTUGUES","NE"
"29620","Olho-de-boi","PORTUGUES","NE"
"29622","Bago-de-bode","PORTUGUES","SE"
"29731","Sucupira-branca","PORTUGUES","Nordeste"
"29735","Bodoque","PORTUGUES","SE"
"29735","Rabo-mole","PORTUGUES","Sul"
"29740","Angelim-da-folha-miúda","PORTUGUES","Piauí"
"29740","Pau-de-chapada","PORTUGUES","Maranhão"
"29740","Pau-mocó","PORTUGUES","Ceará"
"29740","Pau-pedra","PORTUGUES","Rio Grande do Norte"
"29750","Tremoço","PORTUGUES","Sul"
"29760","Coração-de-negro","PORTUGUES","Nordeste"
"29760","Jacarandá-bico-de-pato","PORTUGUES","Centro Oeste"
"29764","Jacarandá-cipó","PORTUGUES",""
"29764","Jacarandá-sangue","PORTUGUES",""
"29765","Cipó-bico-de-andorinha","PORTUGUES",""
"29765","Rasga-beiço","PORTUGUES",""
"29766","Angiquinho","PORTUGUES","Centro Oeste"
"29766","Espinheira-santa","PORTUGUES","Centro Oeste"
"29767","Jacarandá-tan","PORTUGUES",""
"29769","Jacarandá-preto","PORTUGUES",""
"29769","Jacarandá-rosa","PORTUGUES",""
"29771","Rabo-de-macaco","PORTUGUES",""
"29773","Jacarandá-preto","PORTUGUES",""
"29774","Jacarandá-bico-de-pato","PORTUGUES",""
"29774","Tapa-tripa","PORTUGUES",""
"29777","Bico-de-juriti","PORTUGUES",""
"29778","Jacarandá-branco","PORTUGUES",""
"29778","Sapuvão","PORTUGUES",""
"29780","Candeia-do-sertão","PORTUGUES",""
"29780","Jacarandá-caviúna","PORTUGUES",""
"29780","Pau-ferro","PORTUGUES",""
"29780","Uruvaeiro","PORTUGUES",""
"29784","Jacarandá-do-campo","PORTUGUES",""
"29784","Jacarandá-do-cerradão","PORTUGUES",""
"29784","Jacarandá-pardo","PORTUGUES",""
"29784","Jacarandá-preto","PORTUGUES",""
"29817","Angelim-Bravo","PORTUGUES","Goiás"
"29817","Fejao cru","PORTUGUES","Goiás, D.F."
"29817","Ipe-Candeia","PORTUGUES","Espirito Santo"
"29817","Jacaranda-branco","PORTUGUES","Bahia"
"29819","Guarapiranga","PORTUGUES","Amazonas"
"29819","Louro vermelha","PORTUGUES","Amazonas"
"29819","Macacaúba","PORTUGUES","Amazonas"
"29884","arruda-vermelha","PORTUGUES",""
"29884","Fruto-de-urubu","PORTUGUES",""
"29893","Jacarandá-branco","PORTUGUES","Bahia"
"29894","Culhão de bode","PORTUGUES","MG"
"29898","Sucupira-amarela","PORTUGUES","Bahia"
"29898","Sucupira-preta","PORTUGUES","Bahia"
"29901","anil","PORTUGUES","nordeste"
"29902","Amargo","PORTUGUES","Nordeste"
"29902","Amargoso","PORTUGUES","Nordeste e Sudeste"
"29902","Pau-roxo","PORTUGUES","Sudeste"
"29902","Sucupira-amargosa","PORTUGUES","Nordeste"
"29902","Sucupira-preta","PORTUGUES","Centro-Oeste"
"29904","Faveira","PORTUGUES","Amazonas"
"29974","fel-da-terra","PORTUGUES","Mato Grosso"
"29974","raiz-amargosa","PORTUGUES","Mato Grosso"
"30042","Congoña-grande","ESPANHOL",""
"30042","Congonheira","PORTUGUES","sudeste"
"30042","Erva-de-anta","PORTUGUES","Sudeste"
"30042","Palo de anta","PORTUGUES","sudeste"
"30074","estancadero","ESPANHOL","Colombia"
"30076","mendoca","PORTUGUES",""
"30076","sangue de Cristo","PORTUGUES",""
"30185","sassafrás","PORTUGUES","Norte"
"30223","cachimbeira","PORTUGUES",""
"30223","cachimbo de macaco","PORTUGUES",""
"30223","jequitibtá","PORTUGUES",""
"30224","castanha de macaco","PORTUGUES",""
"30226","macacarecuia","PORTUGUES",""
"17430","arranca-estribo","PORTUGUES","Nordeste"
"30551","algodão-do-campo","PORTUGUES","Centro-Oeste - MS"
"31060","Dormideira","PORTUGUES","SP"
"31069","bracatinga-do-campo","PORTUGUES","SP"
"31121","bracaatinga-miúda","PORTUGUES","SC"
"31198","juquiri","PORTUGUES","Santa Catarina"
"86958","switchgrass","INGLES",""
"31218","esponjeira","PORTUGUES","MG"
"29758","Escada-de-macaco","PORTUGUES",""
"29781","Farinha-seca","PORTUGUES",""
"29781","Jacarandá-branco","PORTUGUES",""
"31220","Juquiri","PORTUGUES","SC"
"31279","juquiri","PORTUGUES","Santa Catarina"
"31280","juquiri","PORTUGUES","SC"
"31286","bolarosa","PORTUGUES","MG"
"31286","pom-pom","PORTUGUES","MG"
"31310","bola-rosa","PORTUGUES","MG"
"31407","rosquinha","PORTUGUES","centro-oeste"
"31440","Sorocaba","PORTUGUES","sudeste"
"31440","Soroco","PORTUGUES","sudeste"
"31444","Lacre-amarelo","PORTUGUES","Centro - Oeste"
"31716","coração-de-bugre-vermelho","PORTUGUES","São Paulo"
"31716","quatinga","PORTUGUES","São Paulo"
"32110","azedinha","PORTUGUES","Nordeste"
"32121","velame vultoso","PORTUGUES",""
"32138","Maracujá-de-ponche","PORTUGUES","Amazonas, Pará"
"32138","Maracujá-pedra","PORTUGUES","Amazonas, Pará"
"32202","Capim pluma","PORTUGUES","Sul"
"32219","capim-do-campo-limpo","PORTUGUES","MG"
"32293","capim-taquarinha","PORTUGUES","Santa Catarina"
"32294","capim-taquarinha","PORTUGUES","Santa Catarina"
"32298","capim-gigante-das-baixadas","PORTUGUES","São Paulo"
"32298","capim-santa-fé","PORTUGUES","Rio Grande do Sul"
"32306","Capim das pedras","PORTUGUES","Sul"
"32322","capim-do- mato","PORTUGUES","sul"
"17430","candeia","PORTUGUES","Nordeste"
"32494","Batiputa","PORTUGUES","Para"
"32506","coração-de-negro","PORTUGUES",""
"32506","pessegueiro-bravo","PORTUGUES",""
"32510","amora-silvestre","PORTUGUES",""
"32510","amora-vermelha","PORTUGUES",""
"17430","estralador","PORTUGUES","Nordeste"
"17430","rompe-gibão","PORTUGUES","Nordeste"
"32704","Tripa-de-sapo","PORTUGUES","SD"
"32716","camboatá","PORTUGUES","Sudeste"
"32720","cuvantã","PORTUGUES","Sudeste"
"32720","mataiba","PORTUGUES","Sudeste"
"32727","timbó","PORTUGUES","Sul"
"32745","barbasco","PORTUGUES","Sudeste"
"32761","abiurana-branca","PORTUGUES","Pará"
"32761","abiurana-cascuda","PORTUGUES","Amazonas"
"32761","abiurana-folha-estreita","PORTUGUES","Amazonas"
"33096","canela d'ema gigante","PORTUGUES",""
"32722","mataíba","PORTUGUES","Sudeste"
"32765","coronilha","PORTUGUES","RS"
"32765","laranjinha e quixabeira","PORTUGUES","Pantanal Matogrossense"
"32765","quixabeira","PORTUGUES","BA"
"32765","sapetiaba","PORTUGUES","RJ"
"32906","jacutinga","PORTUGUES","PR"
"32906","pombeiro","PORTUGUES","PR"
"32917","cinzeiro","PORTUGUES","Bahia"
"32918","cinzeiro-da-casca-fresca","PORTUGUES","Minas Gerais"
"32918","cinzeiro-da-terra-fresca","PORTUGUES","Minas Gerais"
"32918","mucuri branco","PORTUGUES",""
"32918","sacaca","PORTUGUES",""
"32951","boa noite brava","PORTUGUES","Norte"
"32955","velome","PORTUGUES","Centro-Oeste"
"33312","Bico-de-papagaio","PORTUGUES","Goiás"
"33324","Cambará","PORTUGUES","Mato Grosso"
"33608","pepino bravo","PORTUGUES","norte"
"33608","pepino do mato","PORTUGUES","norte"
"33609","pepino bravo","PORTUGUES","norte"
"33609","pepino verde da mata","PORTUGUES","norte"
"33612","araracanga","PORTUGUES",""
"33612","piquiá-marfim","PORTUGUES",""
"33614","carapanaúba","PORTUGUES",""
"33618","araracanga","PORTUGUES",""
"33618","maparaná","PORTUGUES",""
"33625","quebracho-branco","PORTUGUES",""
"33629","Maku","PORTUGUES","Amazonas"
"33639","sorva da mata","PORTUGUES","norte"
"33639","sorvão","PORTUGUES","norte"
"33656","bejuco de carbón","ESPANHOL","amazônia"
"33656","cupia blanco","ESPANHOL","amazônia"
"33661","Jasmim do igapó","PORTUGUES","Norte"
"33661","Sucuuba rana","PORTUGUES","Norte"
"33662","Sucuhuba do igapó","PORTUGUES","Norte"
"110390","Envira","PORTUGUES",""
"32720","miguel-pintado","PORTUGUES","Sul"
"32720","pau-de-pombo","PORTUGUES","Sul"
"32716","camboatá-de-folha-miúda","PORTUGUES","Sudeste"
"32717","arco-de-barril","PORTUGUES","Sudeste"
"32717","rabo-de-bugio","PORTUGUES","Sudeste"
"32757","cancudo","PORTUGUES","Mato Grosso"
"32727","cipó-timbó","PORTUGUES","Sul"
"32735","cipó-timbó","PORTUGUES","Sul"
"34755","pajurá-rana","PORTUGUES","Norte"
"32508","amora-branca","PORTUGUES",""
"32508","amora-do-mato","PORTUGUES",""
"33310","Itapicuru","PORTUGUES",""
"33310","Pau terra","PORTUGUES",""
"33311","João farinha","PORTUGUES",""
"33311","Tapicuru","PORTUGUES",""
"33611","cabeça-de-arara","PORTUGUES",""
"33611","piquiá-marfim","PORTUGUES",""
"32505","coração-de-negro","PORTUGUES",""
"32505","pessegueiro-bravo","PORTUGUES",""
"103109","amargosa","ESPANHOL",""
"80681","Camomila","PORTUGUES",""
"33662","Sucuuba rana","PORTUGUES","Norte"
"33663","Jasmim do igapó","PORTUGUES","Norte"
"33663","Sucuuba rana","PORTUGUES","Norte"
"33666","Sucuubinha","PORTUGUES","Norte"
"33667","Janaguba de folha fina","PORTUGUES","Norte"
"33712","velame-miúdo","PORTUGUES",""
"33719","losna do campo","PORTUGUES",""
"33719","velame-branco","PORTUGUES",""
"33727","molongó","PORTUGUES","norte"
"33729","molongó","PORTUGUES","norte"
"33729","molongó do igapó","PORTUGUES","norte"
"33731","amaparana","PORTUGUES","norte"
"33731","sorva de cutia","PORTUGUES","norte"
"33747","marupa de anta","PORTUGUES","norte"
"33748","amapá","PORTUGUES","norte"
"33748","amapazeiro","PORTUGUES","norte"
"33749","sorva do igapó","PORTUGUES","norte"
"33749","sorvinha","PORTUGUES","norte"
"33771","jasmim d'água","PORTUGUES","norte"
"33771","molongó","PORTUGUES","norte"
"33985","Catole","PORTUGUES",""
"33987","Babassu","PORTUGUES",""
"33987","Palmeria","PORTUGUES",""
"33988","babassu","PORTUGUES","MG"
"33988","indaia","PORTUGUES","MG"
