"id","vernacularName","language","locality"
"22997","ingá guaçú","PORTUGUES","Amazonas"
"18647","ingá preta","PORTUGUES","Bahia"
"78861","ingaí","PORTUGUES","Amazonas"
"22999","ingá feijão","PORTUGUES","Minas Gerais"
"22999","ingarana","PORTUGUES","Mato Grosso"
"22999","inga xixica","PORTUGUES","Mato Grosso"
"22999","ingá branca","PORTUGUES","Pará"
"83230","ingaí","PORTUGUES","Pará"
"83230","ingarama","PORTUGUES","Mato Grosso"
"23000","ingá de metro","PORTUGUES","São Paulo, Mato Grosso"
"23000","ingá doce","PORTUGUES","São Paulo"
"23000","ingá macarrão","PORTUGUES","Espírito Santo"
"23000","ingá vermelho","PORTUGUES","Minas Gerais"
"23000","ingá timbó","PORTUGUES","Pará"
"23000","ingá rabo de mico","PORTUGUES","Santa Catarina"
"100929","ingá liso","PORTUGUES","São Paulo"
"18650","ingá miúdo","PORTUGUES","Espírito Santo"
"83236","ingá pau","PORTUGUES","Espírito Santo"
"23001","ingá chichica","PORTUGUES","Amazonas"
"23005","ingazinho, ingá xixica","PORTUGUES","Mato Grosso"
"23005","ingá vermelha, ingá pacu","PORTUGUES","Pará"
"23006","ingá cipó","PORTUGUES","Minas Gerais"
"23006","rabo de mico","PORTUGUES","Goiás"
"128744","Melancia do campo","PORTUGUES","Goiás"
"128744","Melancia de tatu","PORTUGUES","Goiás"
"23222","jarandeua","PORTUGUES","Brasil"
"23224","igarana","PORTUGUES","Pará"
"83889","angelim rajado, angelim pintado,","PORTUGUES","Amazônia"
"83889","urubuzeiro","PORTUGUES","Pará"
"125173","Abobora d'água","PORTUGUES","Bahia"
"100932","café do mato","PORTUGUES","Rio de Janeiro"
"78871","ingá","PORTUGUES","Mato Grosso"
"23007","ingá mirim","PORTUGUES","São Paulo, Rio de Janeiro, Paraíba, Mato Grosso"
"23007","ingá feijão, ingá lagarta, ingá pequeno","PORTUGUES","Paraíba"
"23007","ingá branco","PORTUGUES","Goiás"
"23007","ingá da praia","PORTUGUES","Espírito Santo"
"23007","ingá chichi, ingá chichica, ingá cururu","PORTUGUES","São Paulo"
"23007","ingaí","PORTUGUES","Amazonas"
"23008","ingaí","PORTUGUES","Mato Grosso"
"83243","ingá","PORTUGUES","Pará"
"23010","ingá chata, inga pena","PORTUGUES","Amazonas"
"83246","ingá","PORTUGUES","Brasil"
"100935","ingá","PORTUGUES","Rio de Janeiro"
"23015","ingazinho","PORTUGUES","Mato Grosso"
"78876","ingá xixica","PORTUGUES","Roraima"
"78876","ingaí","PORTUGUES","Amazonas"
"83252","ingaí","PORTUGUES","Amazonas"
"23018","ingá, ingarana, ingá chichica","PORTUGUES","Amazonas"
"83256","ingá do igapó","PORTUGUES","Amazonas"
"83256","ingá grande","PORTUGUES","Mato Grosso"
"23020","folha grande, ingá, ingá peludo","PORTUGUES","Pará"
"23020","ingá de pelo","PORTUGUES","Maranhão"
"83270","ingá","PORTUGUES","Brasil"
"23028","ingá de orelha","PORTUGUES","Amapá"
"23029","ingá banana","PORTUGUES","Minas Gerais"
"126842","margarida-catarinense","PORTUGUES",""
"127552","Bapeba","PORTUGUES",""
"23029","ingá branco","PORTUGUES","Espírito Santo"
"23029","ingá de quatro quina","PORTUGUES","Santa Catarina"
"18672","Ingá da várzea, Ingá quatro quinas","PORTUGUES","SC"
"24170","'quebra-pedra'","PORTUGUES","Nordeste/MA"
"23036","ingá pacova","PORTUGUES","Maranhão"
"23036","ingá xixi branco","PORTUGUES","Pará"
"18683","ingá banana","PORTUGUES","Minas Gerais"
"128762","batata-brava","PORTUGUES","Mato Grosso do Sul"
"39445","maparajuba","PORTUGUES","Pará"
"39445","maparajuba-verdadeira","PORTUGUES","Pará"
"24786","maparajuba","PORTUGUES","Pará"
"14484","maçarandubarana","PORTUGUES","Pará"
"21008","maçarandubinha","PORTUGUES","Pará"
"21020","abiu-cutite","PORTUGUES","Pará"
"32761","abiu-da-praia","PORTUGUES","Pará"
"39538","casca-doce","PORTUGUES","Pará"
"14491","rosadinha; rosadinho","PORTUGUES","Pará"
"21012","prejuí","PORTUGUES","Pará"
"36625","churú","PORTUGUES",""
"36625","tauarí","PORTUGUES",""
"36628","Ceru","PORTUGUES",""
"36628","cheru","PORTUGUES",""
"36628","churu","PORTUGUES",""
"36628","xuru","PORTUGUES",""
"128775","Goiabinha","PORTUGUES","NE"
"128775","Goiaba-braba","PORTUGUES","NE"
"128775","Mororó-de-bode","PORTUGUES","NE"
"4102","taipoca","PORTUGUES","nordeste"
"4103","timbuim","PORTUGUES","nordeste"
"26565","Tucumã-de-goiás","PORTUGUES","Centro-oeste"
"128881","Lingua-de-vaca","PORTUGUES","Rio Grande do Sul"
"36996","guamirim","PORTUGUES","Sul"
"10560","pitangueira","PORTUGUES","sudeste, sul"
"128944","olho-de-boi","PORTUGUES","Minas Gerais"
"16852","Oitizeiro","PORTUGUES","Nordeste"
"33971","araucária","PORTUGUES",""
"33971","pinheiro-do-paraná","PORTUGUES",""
"33971","curi","PORTUGUES",""
"33971","pinheiro-brasileiro","PORTUGUES",""
"33971","pinho-do-paraná","PORTUGUES",""
"10626","araçá-coelho","PORTUGUES","Espírito Santo"
"129225","carrapicho-de-carneiro","PORTUGUES","sudeste"
"10858","Araçá, araçá-amarelo","PORTUGUES","Paraná"
"10858","Araçá-de-coroa","PORTUGUES","Minas Gerais, Paraná"
"129253","Timbó-rana, Timbó-bravo, Timbó-do-mato","PORTUGUES","Norte"
"115205","Urubu- timbó","PORTUGUES","Norte"
"129252","Timbó-bravo","PORTUGUES","Norte"
"129252","Timbó-cururu","PORTUGUES","Norte"
"129360","caiuia","PORTUGUES","Alagoas"
"22300","trapiá","PORTUGUES","Ceará"
"105672","feijão-bravo","PORTUGUES","Ceará"
"129397","jitó-mirim","PORTUGUES","Norte"
"38587","'piranheira'","PORTUGUES",""
"16852","Oiti-coró","PORTUGUES","Nordeste"
"83207","Jatobá","PORTUGUES",""
"17088","pepino-de-papagaio","PORTUGUES","Nordeste"
"20255","maracujá-açu","PORTUGUES","Amazonas"
"33974","Palha-branca","PORTUGUES",""
"44802","coco-de-vassoura","PORTUGUES","MG"
"26581","coco-das-pedras","PORTUGUES","MG"
"26581","coco-da-serra","PORTUGUES","MG"
"79342","carrapeta","PORTUGUES","Minas Gerais/ Brasil"
"14494","Leiteiro","PORTUGUES","PE"
"38451","mamoninha","PORTUGUES","nordeste (Bahia)"
"38453","côco-anta","PORTUGUES","Nordeste (Bahia"
"38453","jitaí-amarelo","PORTUGUES","Nordeste (Bahia)"
"38453","carrapatinho","PORTUGUES","Nordeste (Pernambuco)"
"38453","sapupeminha","PORTUGUES","Nordeste (Maranhão)"
"38454","'taquari'","PORTUGUES","Norte/AM"
"14085","quina-do-rio","PORTUGUES","RJ"
"1512","pitainha","PORTUGUES","Minas Gerais"
"5040","maria mole","PORTUGUES","Bahia"
"5068","Milho de caboclo","PORTUGUES","Bahia"
"24396","perna de moça","PORTUGUES","Mato Grosso"
"24382","puruhy-grande","PORTUGUES","Amazonas"
"24382","puruí-grande","PORTUGUES","Amazonas"
"5021","tucuá","PORTUGUES","São Paulo/ Brasil"
"38700","marmelada-de-cachorro","PORTUGUES","Mato Grosso"
"20721","marmelada-de-cachorro","PORTUGUES","Sudeste, Centro-Oeste"
"102902","margarida-do-rio-grande","PORTUGUES","Rio Grande do Sul"
"8638","Arapabaca","PORTUGUES","Santa Catarina"
"103205","margaridinha-dos-cânions","PORTUGUES","RS"
"103109","margaridinha-das-pedras","PORTUGUES","RS"
"128994","quinza-cinzena","PORTUGUES","Rio de Janeiro"
"128994","quina-do-mato","PORTUGUES","Rio de Janeiro"
"38761","puruy-grande","PORTUGUES","Pará"
"6679","Carne-de-vaca","PORTUGUES",""
"6679","Perobossu","PORTUGUES","Sudeste"
"24920","Sabugueiro bravo","PORTUGUES",""
"38882","macaco patrona","PORTUGUES","Amazônia"
"34827","marianinha","PORTUGUES","Brasil"
"128980","baratinha","PORTUGUES","Sudeste (Espírito Santo)"
"82745","Beach bean","INGLES",""
"38882","macucu d'água","PORTUGUES","Amazônia"
"129852","Ibiribá","PORTUGUES",""
"129852","inhaíba","PORTUGUES",""
"129852","inhaíba branca","PORTUGUES",""
"129852","inhaíba vermelha","PORTUGUES",""
"129852","sapucai","PORTUGUES",""
"84145","Mairá","PORTUGUES","Amazonas"
"5334","margaridinha-do-perau","PORTUGUES","RS"
"23850","cipó-bota","PORTUGUES","Acre"
"14243","Arariba-preta","PORTUGUES","NE"
"14243","Jenipapo-da-mata","PORTUGUES","NE"
"14243","Jenipapo-bravo","PORTUGUES","NE"
"14243","Jenipapinho","PORTUGUES","NE"
"106212","Mussambê pequeno","PORTUGUES","Nordeste (Sergipe)"
"7719","araticuntiaia","PORTUGUES","Sergipe"
"7724","bom-nome","PORTUGUES","Sergipe"
"7728","arco-de-pipa","PORTUGUES","Sudeste"
"7728","pau-chorão","PORTUGUES","Sergipe"
"17431","rompe-gibão","PORTUGUES","Nordeste"
"17431","amarelinho","PORTUGUES","Sergipe"
"17431","banha-de-galinha","PORTUGUES","Sergipe"
"17431","varela","PORTUGUES","Sergipe"
"129904","rompe-gibão","PORTUGUES","Sergipe"
"22656","uchú mullaca glauca","PORTUGUES","Peru"
"7681","batinga-roxa","PORTUGUES","Nordeste"
"17415","congonha","PORTUGUES","Ceará"
"17415","mama-cachorro-preta","PORTUGUES","Ceará"
"17415","violeta","PORTUGUES","Ceará"
"108336","Mussambê de espinhos","PORTUGUES","Sudeste"
"7687","baga-depomba","PORTUGUES","Santa Catarina"
"7687","cocão","PORTUGUES","Santa Catarina"
"7687","concon","PORTUGUES","Santa Catarina"
"7687","fruta-de-pomba","PORTUGUES","Santa Catarina"
"7691","fruta-de-pombo","PORTUGUES","Bahia"
"7691","fruta-de-pombinha","PORTUGUES","Bahia"
"7695","baga-de-pomba","PORTUGUES","Santa Catarina"
"7695","cocão","PORTUGUES","Santa Catarina"
"7695","concon","PORTUGUES","Santa Catarina"
"7695","fruta-de-pomba","PORTUGUES","Sudeste"
"7697","chapadinho","PORTUGUES","Goiás, Minas Gerais"
"7697","fruta-de-tucano","PORTUGUES","Minas Gerais"
"7697","mercúrio","PORTUGUES","Mato Grosso"
"7697","pimenta","PORTUGUES","Minas Gerais"
"7698","joveve","PORTUGUES","Sudeste"
"7698","marmeleiro-bravo","PORTUGUES","Paraná"
"7698","baga-de-pomba","PORTUGUES","Santa Catarina"
"7698","cocão","PORTUGUES","Sudeste"
"7698","galinha-choca","PORTUGUES","Sudeste"
"7698","guajujura","PORTUGUES","Nordeste"
"13830","Carvoeiro, Pau-carvão, Cinzeiro","PORTUGUES","Goiás e DF"
"13830","Marmelada-brava, Canela-de-veado","PORTUGUES","Goiás e DF"
"13830","Pimentão, Guapeva-forte","PORTUGUES","Goiás e DF"
"116403","Tayuya","PORTUGUES",""
"20852","congonha-de-bugre","PORTUGUES","MG"
"14363","camarão-branco, rama-branca","PORTUGUES","Alagoas"
"14363","capança-braba, boieira","PORTUGUES","Amazonas"
"14363","língua-de-velho, pindaíba","PORTUGUES","Bahia"
"14363","língua-de-cão","PORTUGUES","Espirito Santo"
"14363","folha-de-carne, chá-de-frade","PORTUGUES","Mato Grosso"
"14363","erva-de-lagarto, espeteiro, pau-prego","PORTUGUES","Minas Gerais"
"14363","pau-de-olaria, muirapuama","PORTUGUES","Para"
"14363","carniceiro","PORTUGUES","Paraíba"
"14363","erva-de-lagarto, imbuí-amarelo","PORTUGUES","Rio de Janeiro"
"14363","folha-de-carne","PORTUGUES","Tocantins"
"14363","puleiro-de-pombo, língua -de-tiú","PORTUGUES","Acre"
"14364","pau-de-espeto","PORTUGUES","Alagoas"
"14364","louro-caja","PORTUGUES","Bahia"
"17427","gumirim","PORTUGUES","Minas Gerais"
"17427","guaribalde","PORTUGUES","Minas Gerais"
"17427","vaquinha","PORTUGUES","Minas Gerais"
"87629","envira-surucucu","PORTUGUES","Amazonas"
"14366","carapanauba-í","PORTUGUES","Amapá"
"14366","aderninho-de-capoeira, pau-de-espeto, quebra-facão","PORTUGUES","Bahia"
"14366","cabatão, canela-de-viado, flor-da-noiva","PORTUGUES","Ceará"
"14366","mourão","PORTUGUES","Goiás"
"14366","pa-de-carne","PORTUGUES","Maranhão"
"14366","assa-leitão, erva-de-tiú, pau-de-espeto","PORTUGUES","Minhas Gerais"
"14366","Café-bravo, farinha-seca, pimentinha","PORTUGUES","Pernambuco"
"14366","cafezinho-do-mato, sapucainha","PORTUGUES","Rio de Janeiro"
"14366","Tomimrinanke (Uaiacá-Mucajaí)","PORTUGUES","Roraima"
"129122","laranjinha-de-capoeira","PORTUGUES","Acre"
"129122","café-brava","PORTUGUES","Mato Grosso"
"14367","brogotó","PORTUGUES","Alagoas"
"14367","pau-vidro, cocão-branco, pau-vidro-branco","PORTUGUES","Bahia"
"14367","espeto, espeto-vermelho, guaçatonga","PORTUGUES","Minas Gerais"
"14367","caferana, limão, andorinha","PORTUGUES","Pará"
"14367","Cambroé, guassatunga, guaçatonga-branca, pau-de-la","PORTUGUES","Paraná"
"14367","carrapatinho","PORTUGUES","Pernambuco"
"14367","assa-leitão","PORTUGUES","Rio de Janeiro"
"81928","tanimbuca da beira do rio","PORTUGUES","AM"
"87629","ariri (indigina)","PORTUGUES","Para"
"88350","Jaboti","PORTUGUES",""
"104987","Orchardgrass","INGLES",""
"14367","assa-peixe","PORTUGUES","Rio Grande do Norte"
"14367","chá-de-bugre, guassatonga, café-do-mato,guaçatonga","PORTUGUES","Roraima"
"14367","cafezeiro-do-mato, cambroé, guaçatunga","PORTUGUES","Santa Catarina"
"14367","pau-de-espeto, vidro, anavinga","PORTUGUES","São Paulo"
"26079","douradinhaSP","PORTUGUES","SP"
"26079","erva-de-rato-grande","PORTUGUES","SP"
"14136","erva-de-rato","PORTUGUES","SP"
"39467","Chuponcillo","ESPANHOL","Venezuela"
"39470","Bois-Cailla","FRANCES","Guiana Francesa"
"13835","pau-de-colher","PORTUGUES","Minas Gerais"
"13835","quina-do-mato","PORTUGUES","Rio de Janeiro"
"13835","fumão","PORTUGUES","São Paulo"
"13835","araribão","PORTUGUES","São Paulo"
"13835","cauassu","PORTUGUES","Santa Catarina"
"13835","quina-do-Paraná","PORTUGUES","Santa Catarina"
"13835","macuqueiro","PORTUGUES","Santa Catarina"
"13840","quina-da-serra","PORTUGUES","Rio de Janeiro"
"13840","pau-de-colher","PORTUGUES","Rio de Janeiro"
"13840","quina-da-serra","PORTUGUES","Rio de Janeiro"
"13840","autuparana","PORTUGUES","Minas Gerais, São Paulo"
"13840","folha-larga","PORTUGUES","Minas Gerais"
"34117","bertalha","PORTUGUES",""
"39340","Geniparana","PORTUGUES","Amazônica"
"23235","pau-de-cobra","PORTUGUES","Amapá"
"23236","chá-de-bougri","PORTUGUES",""
"23236","curarina","PORTUGUES",""
"23236","pau-de-cobra","PORTUGUES",""
"24473","jambo de mata (Prance 18234)","PORTUGUES","Amazônica"
"38891","abiurana (Archer 7610)","PORTUGUES","Amazônica"
"28140","Jatobá-do-cerrado","PORTUGUES",""
"12550","Maracujá-de-cacho","PORTUGUES","Sudeste"
"12550","Maracujá","PORTUGUES","Sudeste"
"4512","cipó-de-leite-do-brejo","PORTUGUES","São Paulo"
"4517","chibança","PORTUGUES","Bahia"
"110388","Envireira","PORTUGUES",""
"4517","paina-de-sapo","PORTUGUES","Bahia"
"4517","Pitchula-de-leite","PORTUGUES","Maranhão"
"104781","Timbó","PORTUGUES","Rio Grande do Sul"
"86370","maracujá","PORTUGUES",""
"12545","maracujá-mirim","PORTUGUES","Bahia"
"12545","maracujazinho-da-serra","PORTUGUES","Bahia"
"5769","monjola","PORTUGUES","SC"
"12746","João-borandi","PORTUGUES","Minas gerais"
"12746","Jaborandi","PORTUGUES","Minas Gerais, Rio de Janeiro"
"116303","Sempre-viva Mini-saia","PORTUGUES","Diamantina (Minas Gerais)"
"130372","Margarida-roxa, Flor-roxa","PORTUGUES","Minas Gerais"
"116304","Sempre-viva Ciganinha","PORTUGUES","Minas Gerais"
"116307","Sempre-viva Carrasqueira","PORTUGUES","Minas Gerais"
"116307","Sempre-viva Janeirona","PORTUGUES","Minas Gerais"
"116307","Sempre-viva Carrasqueira","PORTUGUES","Minas Gerais"
"116316","Sempre-viva Roxinha","PORTUGUES","Minas Gerais"
"116316","Sempre-viva Brejeira","PORTUGUES","Minas Gerais"
"116321","Sempre-viva Brejeira","PORTUGUES","Minas Gerais"
"116321","Sempre-viva Pé-liso","PORTUGUES","Minas Gerais"
"116361","Sempre-viva Gigante","PORTUGUES","Minas Gerais"
"116362","Sempre-viva de Mucugê","PORTUGUES","Bahia"
"116371","Margarida-roxa","PORTUGUES","Minas Gerais"
"116371","Flor-roxa","PORTUGUES","Minas Gerais"
"129013","Noni","PORTUGUES",""
"7562","Capipoantinga","PORTUGUES","Sudeste"
"114470","Capipoatinga","PORTUGUES","Sudeste"
"112243","Capipoatinga","PORTUGUES","Sudeste"
"112252","Capipoatinga","PORTUGUES","Sudeste"
"28775","Capipoatinga","PORTUGUES","Sudeste"
"7567","Capipoatinga","PORTUGUES","Sudeste"
"28787","Capipoatinga","PORTUGUES","Sudeste"
"35440","Capipoatinga","PORTUGUES","Sudeste"
"28796","Capipoatinga","PORTUGUES","Sudeste"
"7584","Capipoatinga","PORTUGUES","Sudeste"
"7585","Capipoatinga","PORTUGUES","Sudeste"
"35449","Capipoatinga","PORTUGUES","Sudeste"
"7589","Capipoatinga","PORTUGUES","Sudeste"
"35458","Capipoatinga","PORTUGUES","Sudeste"
"53462","Capipoatinga","PORTUGUES","Sudeste"
"7604","Capipoatinga","PORTUGUES","Sudeste"
"7606","Capipoatinga","PORTUGUES","Sudeste"
"28881","Capipoatinga","PORTUGUES","Sudeste"
"28892","Capipoatinga","PORTUGUES","Sudeste"
"7617","Capipoatinga","PORTUGUES","Sudeste"
"7620","Capipoatinga","PORTUGUES","Sudeste"
"7628","Capipoatinga","PORTUGUES","Sudeste"
"7629","Capipoatinga","PORTUGUES","Sudeste"
"7631","Capipoatinga","PORTUGUES","Sudeste"
"44865","Butiti","PORTUGUES","sul"
"44865","carandaí","PORTUGUES",""
"34088","buriti-palito","PORTUGUES","sul"
"28952","Capipoatinga","PORTUGUES","Sudeste"
"28967","Capipoatinga","PORTUGUES","Sudeste"
"7638","Capipoatinga","PORTUGUES","Sudeste"
"28991","Capipoatinga","PORTUGUES","Sudeste"
"28992","Capipoatinga","PORTUGUES","Sudeste"
"7645","Capipoatinga","PORTUGUES","Sudeste"
"7648","Capipoatinga","PORTUGUES","Sudeste"
"29002","Capipoatinga","PORTUGUES","Sudeste"
"7012","gota-de-orvalho","PORTUGUES","Sudeste"
"7012","confete","PORTUGUES","Sudeste"
"130499","trepadeira-elefante","PORTUGUES",""
"28379","dicondra","PORTUGUES",""
"7003","azulzinha","PORTUGUES",""
"7022","dama-da-noite","PORTUGUES",""
"7022","bona-nox","PORTUGUES",""
"7022","flor-da-noite","PORTUGUES",""
"7030","corriola","PORTUGUES",""
"7030","jitirana","PORTUGUES",""
"16996","campainha-de-canudo","PORTUGUES",""
"16996","ipoméia-arbórea","PORTUGUES",""
"130504","cipó-de-leite","PORTUGUES",""
"7041","jitirana","PORTUGUES",""
"7041","jitirana-vermelha","PORTUGUES",""
"7041","corda-de-viola","PORTUGUES",""
"7041","corriola","PORTUGUES",""
"126361","Ipoméia-rubra","PORTUGUES",""
"126361","trepadeira-cardeal","PORTUGUES",""
"35447","Capipoatinga","PORTUGUES","Sudeste"
"7055","glória-da-manhã","PORTUGUES",""
"7055","jitirana","PORTUGUES",""
"7102","flor-de-pau","PORTUGUES",""
"7102","rosa-de-pau","PORTUGUES",""
"7102","ipoméia-do-ceilão","PORTUGUES",""
"7112","lençol-branco","PORTUGUES",""
"16912","Erva-de-santa-luzia","PORTUGUES",""
"126002","glória-da-manhã","PORTUGUES",""
"126002","corda-de-viola","PORTUGUES",""
"126002","morning-glory","INGLES",""
"19604","Nombró-poh","ESPANHOL","Venezuela - Bolívia"
"19604","Garapata","ESPANHOL","Venezuela - Amazonas."
"19604","Boyuyo","ESPANHOL","Venezuela- Amazonas"
"19604","Uzillabingoi","ESPANHOL","Colômbia - Amazonas: dialeto Witoto"
"7101","Velame","PORTUGUES",""
"130599","Caruru-açu","PORTUGUES","Sul"
"23850","iseta-beba","KAXINAWA","Acre"
"130613","Brasileta","PORTUGUES","Nordeste (Bahia)"
"121881","Pau-jacaré","PORTUGUES","Nordeste (Bahia)"
"20852","douradão","PORTUGUES","MG"
"130620","Gemedeira","PORTUGUES","Nordeste (Bahia)"
"54148","'arataciú preto'","PORTUGUES","Norte/AM"
"38579","'caferana'","PORTUGUES","Norte/RR"
"38579","'margonçalo de várzea'","PORTUGUES","Norte/PA"
"17618","seringarana","PORTUGUES","Norte"
"17618","leiteiro-branco","PORTUGUES","Sudeste"
"17618","mamoninha","PORTUGUES","Nordeste"
"36169","'arara-seringa'","PORTUGUES","Norte/AM"
"36169","'seringarana'","PORTUGUES","Norte/AP"
"14254","arapoca","PORTUGUES","Sudeste"
"14254","pau-de-dóia","PORTUGUES","Sudeste"
"14254","peroba d'agua","PORTUGUES","Sul"
"14254","corticeira-da-mata","PORTUGUES","Sudeste"
"22751","'urucurana-branca'","PORTUGUES","norte/AM"
"15622","Rola-de-macaco","PORTUGUES",""
"25174","Folha-de-couro","PORTUGUES","Chapada Diamantina"
"130750","banana de macaco","PORTUGUES",""
"26570","Indaiá","PORTUGUES","Centro-oeste"
"82457","'carrapicho do cerrado'","PORTUGUES","nordeste/MA"
"130841","maria-sem-vergonha","PORTUGUES",""
"28472","Abobrinha-do-campo","PORTUGUES",""
"28472","Abobrinha-do-mato","PORTUGUES",""
"130844","lírio","PORTUGUES",""
"130844","easter-lily","INGLES",""
"28472","Aboboreira-do-mato","PORTUGUES",""
"130909","tamarisco","PORTUGUES",""
"28472","Azougue-dos-pobres","PORTUGUES",""
"28472","Forquilha","PORTUGUES",""
"28472","Gonu","PORTUGUES",""
"28472","Taiuia-de-quiabo","PORTUGUES",""
"28472","Tayuyá","PORTUGUES",""
"28472","Tayuyá-de-quiabo","PORTUGUES",""
"28472","Taiuiá-de-cipó","PORTUGUES",""
"28472","Taiuiá-de-cabacinha","PORTUGUES",""
"17114","Azogue-do-Brasil","PORTUGUES",""
"17114","Azougue-do-Brasil","PORTUGUES",""
"17114","Cabacinha","PORTUGUES",""
"17114","Taioia","PORTUGUES",""
"17114","Taiuia","PORTUGUES",""
"17114","Tayuya","PORTUGUES",""
"114671","Tayuya","PORTUGUES",""
"17112","taiuiá","PORTUGUES",""
"17112","pluméria","PORTUGUES",""
"28467","Purga-do-campo","PORTUGUES",""
"28467","Abóbora-danta","PORTUGUES",""
"82147","Abobrinha-do-mato","PORTUGUES",""
"82147","Abóbora-do-mato","PORTUGUES",""
"82147","Cereja-de-purga","PORTUGUES",""
"82147","Guardião","PORTUGUES",""
"82147","Melão-de-beija-flor","PORTUGUES",""
"82147","Melão-de-morcego","PORTUGUES",""
"82147","Pepino-bravo","PORTUGUES",""
"82147","Pipino-silvestre","PORTUGUES",""
"82147","Tayuya-miúdo","PORTUGUES",""
"82147","Pepinello","ESPANHOL","Porto Rico"
"103453","Azougue-dos-pobres","PORTUGUES",""
"103453","Azougue-vegetal","PORTUGUES",""
"130624","carrapicho-de-praia","PORTUGUES","Sudeste"
"126840","cardo-santo","PORTUGUES","Morro do Chapéu, BA"
"6900","Pente de macaco","PORTUGUES","Acre"
"103453","Cipó-azougue","PORTUGUES",""
"103453","Catingueira","PORTUGUES",""
"103453","Chá-de-boubas","PORTUGUES",""
"103453","Cota","PORTUGUES",""
"103453","Falso-azougue","PORTUGUES",""
"103453","Raíz-de-cota","PORTUGUES",""
"103453","Remédio-de-gallico","PORTUGUES",""
"131058","fruto-de-paca","PORTUGUES","Bahia"
"123098","pequi mirindiba","PORTUGUES","ES"
"131060","Beef Apple","INGLES",""
"22502","Tanimbuca","PORTUGUES","Amazôna"
"6894","pindahyba","PORTUGUES","RJ"
"6894","mirindiba","PORTUGUES","RJ"
"6894","mirindiba-amarela","PORTUGUES","RJ"
"6894","guarajuba","PORTUGUES","SC, RJ"
"123097","cinzeiro","PORTUGUES",""
"123097","tanibuca","PORTUGUES",""
"123097","tanimbuca","PORTUGUES",""
"123098","Amarelinho","PORTUGUES","SP"
"22506","periquiteira","PORTUGUES","AM"
"78077","periquiteira","PORTUGUES","AM"
"78077","tanimbuca","PORTUGUES","AM"
"78077","mirindiba","PORTUGUES","AM"
"78077","tanibouca","PORTUGUES","AM"
"78077","cuia-rana","PORTUGUES","AM"
"22503","mirindiba","PORTUGUES","MA"
"22503","cuia-rana","PORTUGUES","PA"
"22503","xurim","PORTUGUES","RR"
"22507","cuiarana","PORTUGUES","GO"
"22507","pebanheira","PORTUGUES","GO, TO"
"22507","tanimbuca","PORTUGUES","AM"
"22507","migol","PORTUGUES","TO"
"22507","piá-banheira","PORTUGUES","TO"
"22507","mirindiba","PORTUGUES","GO, TO"
"22507","merindiba","PORTUGUES","GO, TO"
"22507","pau-pilão","PORTUGUES","GO, TO"
"22507","imbuzeiro","PORTUGUES","MG"
"22507","miringiba","PORTUGUES","MA"
"22507","cambry","PORTUGUES","MT, MS"
"22507","tarumarana","PORTUGUES","MT, MS"
"22507","biriba","PORTUGUES","PI"
"22507","tarumã","PORTUGUES","GO"
"22507","piá-banheira","PORTUGUES","GO, TO"
"22507","tanimbuca mirindiba","PORTUGUES","MT"
"22507","imbú-do-sertão","PORTUGUES","MG"
"131166","pirliteiro","PORTUGUES","Sul"
"81939","rabo-de-arara","PORTUGUES","PA"
"6905","bugio","PORTUGUES",""
"6905","cipó-de-bugio","PORTUGUES",""
"6905","juti'airimbo","PORTUGUES","MA"
"6905","pombeiral","PORTUGUES","MT"
"6905","cipó-babado","PORTUGUES","ES"
"6905","cipó-invasor","PORTUGUES","ES"
"6905","cipó-de-clareira","PORTUGUES","ES"
"6905","tototo","PORTUGUES","RR"
"81958","tototo","PORTUGUES","RR"
"81958","cipó-pombo","PORTUGUES","MT"
"123102","escova-de-macaco","PORTUGUES","AP"
"22509","tucunarezinho","PORTUGUES","PA"
"22509","rabo-de-arara","PORTUGUES","PA"
"22509","boramarom","PORTUGUES","RR"
"22509","escova de macaco","PORTUGUES","AC, RR"
"82103","gamitana-sandia","ESPANHOL","Perú"
"82103","firisão","PORTUGUES","Perú"
"82103","witoto","PORTUGUES","Perú"
"82103","Melanciarana","PORTUGUES","AM"
"82106","Purga-de-Gentio","PORTUGUES","SP,RJ,MG"
"82106","Anna-Pinta","PORTUGUES","MG, RJ, SP"
"82106","Capitão -do-Mato","PORTUGUES","MG, RJ, SP"
"82106","Purga-do-caboculo","PORTUGUES","BA, MG, RJ"
"131526","Sachinchi","ESPANHOL","Perú"
"131526","Mani Huayo","ESPANHOL","Perú"
"131526","Shacapa","ESPANHOL","Perú"
"131526","Kanhifa","ESPANHOL","Equador"
"131526","Uák","PORTUGUES","Perú"
"82107","bejuco-de-samuru","PORTUGUES","Venezuela"
"28451","taiuiá-miúda","PORTUGUES",""
"28451","abobrinha-do-mato","PORTUGUES",""
"28451","taiuiá","PORTUGUES","SP"
"17054","Taiuia-de-Pimenta","PORTUGUES",""
"17054","Abobrinha-do-Mato","PORTUGUES",""
"17054","Espelina-Verdadeira","PORTUGUES",""
"17054","Tomba","PORTUGUES",""
"17054","Purga-de-Carijó","PORTUGUES",""
"17054","Aspirina","PORTUGUES",""
"17054","Aspirina-espelina","PORTUGUES",""
"17054","Purga-de-Carijó","PORTUGUES",""
"17054","Pirima","PORTUGUES",""
"17054","Lima-do-Campo","PORTUGUES",""
